Age,Work_Experience,Family_Size,Gender_Male,Ever_Married_Yes,Graduated_Yes,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_High,Spending_Score_Low,Age_Group,Family_Category
40.0,3.0,3.0,True,True,True,False,False,True,False,False,False,False,False,False,False,1,1
39.0,1.0,4.0,True,True,False,False,False,True,False,False,False,False,False,False,False,1,1
49.0,1.0,7.0,True,True,False,False,False,False,True,False,False,False,False,True,False,2,2
51.0,0.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False,False,2,1
39.0,1.0,9.0,False,True,False,True,False,False,False,False,False,False,False,False,False,1,2
23.0,1.0,5.0,True,True,False,False,False,False,False,True,False,False,False,False,True,0,1
53.0,0.0,6.0,True,True,False,False,True,False,False,False,False,False,False,False,False,2,2
35.0,9.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1
35.0,2.0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,True,1,1
30.0,1.0,9.0,True,True,True,True,False,False,False,False,False,False,False,False,True,1,2
39.0,2.0,2.0,True,True,False,False,True,False,False,False,False,False,False,False,False,1,0
53.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,0
36.0,8.0,1.0,False,False,True,False,True,False,False,False,False,False,False,False,True,1,0
33.0,0.0,4.0,True,False,False,False,True,False,False,False,False,False,False,False,True,1,1
40.0,1.0,1.0,False,False,True,False,True,False,False,False,False,False,False,False,True,1,0
36.0,0.0,4.0,False,True,True,False,False,False,False,False,False,False,False,False,False,1,1
31.0,1.0,2.0,True,False,False,True,False,False,False,False,False,False,False,False,True,1,0
41.0,0.0,4.0,True,True,True,False,False,False,False,True,False,False,False,False,False,2,1
48.0,0.0,4.0,True,True,False,False,False,False,False,False,False,False,False,False,False,2,1
38.0,5.0,3.0,False,True,True,False,False,False,False,False,False,False,False,False,False,1,1
49.0,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False,True,2,1
42.0,1.0,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,2,0
28.0,14.0,9.0,True,True,True,False,False,False,True,False,False,False,False,True,False,1,2
51.0,0.0,4.0,True,True,False,False,False,True,False,False,False,False,False,True,False,2,1
41.0,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0
57.0,0.0,6.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,2
67.0,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,True,3,0
29.0,3.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False,False,1,1
46.0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,True,False,True,2,0
49.0,0.0,2.0,True,True,True,False,False,False,False,False,False,False,False,True,False,2,0
28.0,6.0,3.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1
48.0,1.0,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,1
51.0,5.0,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,1
48.0,5.0,6.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,2
48.0,5.0,5.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,1
52.0,9.0,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,1
39.0,8.0,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,1,1
50.0,7.0,5.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,1
33.0,1.0,9.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2
30.0,2.0,5.0,True,True,False,False,False,False,False,False,False,False,True,True,False,1,1
46.0,8.0,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,0
36.0,0.0,4.0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,1
43.0,0.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,2,0
26.0,1.0,1.0,True,True,False,False,False,True,False,False,False,False,False,False,True,1,0
33.0,0.0,2.0,True,True,False,False,False,False,True,False,False,False,False,False,True,1,0
50.0,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False,False,2,1
49.0,1.0,5.0,False,True,True,False,True,False,False,False,False,False,False,True,False,2,1
48.0,6.0,5.0,True,True,True,False,True,False,False,False,False,False,False,False,False,2,1
31.0,5.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
38.0,1.0,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,1,0
21.0,5.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
50.0,8.0,5.0,False,True,False,False,False,True,False,False,False,False,False,False,False,2,1
23.0,9.0,6.0,True,False,False,False,False,False,False,True,False,False,False,False,True,0,2
21.0,0.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0
71.0,1.0,2.0,True,True,False,False,False,False,False,False,False,True,False,False,True,3,0
32.0,7.0,5.0,False,True,False,False,True,False,False,False,False,False,False,True,False,1,1
29.0,0.0,3.0,True,True,False,False,True,False,False,False,False,False,False,False,False,1,1
42.0,0.0,4.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,1
20.0,0.0,6.0,True,False,False,True,False,False,False,False,False,False,False,False,True,0,2
36.0,1.0,6.0,True,True,False,False,False,False,True,False,False,False,False,False,True,1,2
42.0,0.0,6.0,False,True,False,False,True,False,False,False,False,False,False,True,False,2,2
18.0,7.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1
25.0,1.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
30.0,10.0,8.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2
28.0,9.0,9.0,False,False,False,False,False,False,False,False,True,False,False,False,True,1,2
42.0,7.0,6.0,True,True,True,False,False,True,False,False,False,False,False,False,True,2,2
38.0,1.0,4.0,True,True,True,False,False,False,False,False,False,False,False,False,True,1,1
42.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,0
52.0,1.0,5.0,False,True,False,False,True,False,False,False,False,False,False,False,False,2,1
29.0,0.0,2.0,False,True,True,True,False,False,False,False,False,False,False,False,False,1,0
40.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,1,0
38.0,1.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0
37.0,1.0,4.0,True,True,True,False,True,False,False,False,False,False,False,False,False,1,1
65.0,1.0,1.0,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0
81.0,1.0,2.0,True,True,False,False,False,False,True,False,False,False,False,True,False,3,0
59.0,0.0,2.0,True,True,True,False,True,False,False,False,False,False,False,False,False,2,0
47.0,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,1
39.0,1.0,4.0,True,True,True,False,False,False,True,False,False,False,False,True,False,1,1
32.0,8.0,2.0,False,True,True,True,False,False,False,False,False,False,False,True,False,1,0
37.0,9.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,True,1,0
39.0,4.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0
39.0,1.0,5.0,True,True,False,True,False,False,False,False,False,False,False,False,False,1,1
60.0,7.0,2.0,True,True,False,False,False,False,True,False,False,False,False,False,False,2,0
70.0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,3,0
51.0,9.0,1.0,True,True,True,False,False,False,True,False,False,False,False,False,True,2,0
48.0,1.0,3.0,True,True,False,False,False,False,False,False,False,False,False,False,True,2,1
29.0,1.0,2.0,False,True,False,False,True,False,False,False,False,False,False,False,True,1,0
43.0,0.0,2.0,False,True,True,False,False,True,False,False,False,False,False,False,True,2,0
25.0,5.0,1.0,True,False,False,True,False,False,False,False,False,False,False,False,True,0,0
75.0,0.0,1.0,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0
86.0,1.0,1.0,True,True,False,False,False,False,False,False,False,False,True,False,True,3,0
50.0,1.0,2.0,False,True,True,False,False,True,False,False,False,False,False,False,True,2,0
73.0,1.0,9.0,True,True,False,False,False,False,False,False,False,True,False,True,False,3,2
87.0,1.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,True,3,0
49.0,0.0,4.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,1
46.0,1.0,5.0,True,True,True,False,False,False,True,False,False,False,False,True,False,2,1
73.0,0.0,2.0,True,True,False,False,False,False,True,False,False,False,False,True,False,3,0
53.0,2.0,4.0,True,True,False,False,False,False,True,False,False,False,False,True,False,2,1
84.0,1.0,2.0,True,True,True,False,False,False,False,False,False,True,False,True,False,3,0
47.0,3.0,3.0,True,True,True,False,False,False,True,False,False,False,False,True,False,2,1
59.0,1.0,4.0,True,True,False,False,False,False,True,False,False,False,False,True,False,2,1
82.0,1.0,1.0,True,True,False,False,False,False,False,False,False,True,False,False,True,3,0
71.0,0.0,2.0,False,True,True,False,False,False,False,False,False,True,False,True,False,3,0
25.0,0.0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0
67.0,1.0,2.0,True,True,True,False,False,False,True,False,False,False,False,True,False,3,0
83.0,13.0,2.0,False,True,True,False,False,False,False,False,False,True,False,True,False,3,0
49.0,0.0,4.0,True,True,False,False,False,False,True,False,False,False,False,True,False,2,1
69.0,1.0,2.0,True,True,False,False,False,False,False,False,False,True,False,False,False,3,0
40.0,9.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False,False,1,0
68.0,0.0,3.0,True,True,True,False,False,False,False,True,False,False,False,False,False,3,1
67.0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,True,False,3,1
80.0,1.0,1.0,True,True,True,False,False,False,False,False,False,True,False,False,True,3,0
65.0,1.0,1.0,True,True,True,False,False,False,False,False,False,True,False,False,True,3,0
29.0,0.0,4.0,True,False,True,True,False,False,False,False,False,False,False,False,True,1,1
60.0,1.0,3.0,True,True,True,False,False,True,False,False,False,False,False,False,False,2,1
72.0,1.0,2.0,True,True,True,False,False,False,True,False,False,False,False,True,False,3,0
57.0,0.0,1.0,True,True,True,True,False,False,False,False,False,False,False,False,True,2,0
39.0,1.0,2.0,True,True,False,False,False,True,False,False,False,False,False,False,False,1,0
65.0,8.0,2.0,True,True,False,False,False,False,True,False,False,False,False,False,False,3,0
47.0,1.0,2.0,True,False,False,False,False,False,False,False,False,True,False,False,True,2,0
40.0,8.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,1,0
67.0,0.0,2.0,True,True,True,False,False,False,False,False,False,True,False,True,False,3,0
45.0,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,1
27.0,1.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,True,1,1
32.0,7.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
41.0,3.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,0
27.0,6.0,2.0,False,True,True,False,False,False,False,True,False,False,False,False,False,1,0
58.0,0.0,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
61.0,1.0,5.0,False,True,True,False,False,True,False,False,False,False,False,False,False,3,1
52.0,0.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,2,0
33.0,2.0,3.0,True,False,True,False,False,False,False,True,False,False,False,False,True,1,1
31.0,0.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0
38.0,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False,False,1,0
81.0,0.0,1.0,True,True,True,False,False,False,False,False,False,True,False,False,True,3,0
61.0,0.0,3.0,True,True,True,False,False,False,True,False,False,False,False,True,False,3,1
20.0,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1
48.0,8.0,4.0,False,True,True,False,False,False,False,False,False,False,False,True,False,2,1
43.0,8.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,0
22.0,0.0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
63.0,1.0,4.0,False,True,True,False,False,False,False,False,False,False,False,False,False,3,1
25.0,8.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0
73.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,3,0
43.0,4.0,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
39.0,1.0,4.0,False,True,False,True,False,False,False,False,False,False,False,False,False,1,1
49.0,0.0,4.0,False,True,True,False,False,False,False,False,False,False,False,False,False,2,1
22.0,9.0,6.0,True,False,False,False,False,False,False,True,False,False,False,False,True,0,2
31.0,2.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0
60.0,1.0,4.0,False,True,True,False,False,False,False,False,False,False,False,True,False,2,1
42.0,1.0,4.0,True,True,True,False,False,True,False,False,False,False,False,False,False,2,1
25.0,7.0,4.0,True,False,False,False,False,True,False,False,False,False,False,False,True,0,1
29.0,3.0,3.0,True,False,True,False,False,False,False,True,False,False,False,False,True,1,1
29.0,1.0,2.0,True,True,True,False,False,False,False,True,False,False,False,False,True,1,0
39.0,2.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False,False,1,0
33.0,14.0,1.0,True,True,False,False,True,False,False,False,False,False,False,False,True,1,0
35.0,9.0,4.0,True,True,True,False,False,False,True,False,False,False,False,True,False,1,1
38.0,2.0,3.0,True,True,False,False,False,True,False,False,False,False,False,False,True,1,1
